food_id,ingredient_name,quantity_other,quantity_oz,price
174461,"Lamb, New Zealand, imported, loin chop, separable lean and fat, cooked, fast fried",,,
174462,"Lamb, New Zealand, imported, loin saddle, separable lean and fat, cooked, fast roasted",750 ml,,17.99
174463,"Lamb, New Zealand, imported, loin saddle, separable lean and fat, raw",750 ml,,17.99
174464,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean and fat, raw",750 ml,,17.99
174465,"Chicken, capons, giblets, raw",,32,3.49
174466,"Chicken, capons, giblets, cooked, simmered",,32,3.49
174467,"Duck, domesticated, liver, raw",,,
174468,"Duck, wild, meat and skin, raw",,12.5,3.49
174469,"Duck, wild, breast, meat only, raw",,12.5,3.49
174470,"Goose, domesticated, meat and skin, raw",,,
174471,"Guinea hen, meat only, raw",,,
174472,"Pheasant, raw, meat and skin",,,
174473,"Pheasant, raw, meat only",,,
174474,"Pheasant, breast, meat only, raw",,,
174475,"Squab, (pigeon), meat and skin, raw",,,
174476,"Emu, fan fillet, raw",,,
174477,"Emu, fan fillet, cooked, broiled",,,
174478,"Emu, flat fillet, raw",,,
174479,"Emu, full rump, raw",,,
174480,"Emu, top loin, cooked, broiled",,,
174481,"Ostrich, ground, raw",,,
174482,"Ostrich, ground, cooked, pan-broiled",,,
174483,"Ostrich, fan, raw",,,
174484,"Ostrich, outside leg, raw",,,
174485,"Ostrich, outside strip, raw",,,
174486,"Ostrich, outside strip, cooked",,,
174487,"Ostrich, oyster, raw",,8,10.99
174488,"Ostrich, tip trimmed, cooked",,,
174489,"Ostrich, top loin, raw",,,
174490,"Ostrich, top loin, cooked",,,
174491,"Chicken, liver, all classes, cooked, pan-fried",,6,4.19
174492,"Turkey, ground, 93% lean, 7% fat, patties, broiled",1 lb,16,4.49
174493,"Turkey, ground, 85% lean, 15% fat, raw",1 lb,16,4.49
174494,"Turkey, ground, 85% lean, 15% fat, pan-broiled crumbles",1 lb,16,4.49
174495,"Turkey, ground, 85% lean, 15% fat, patties, broiled",1 lb,16,4.49
174496,"Chicken, skin (drumsticks and thighs), cooked, roasted",1 lb,16,1.49
174497,"Chicken, broilers or fryers, dark meat, drumstick, meat and skin, cooked, braised",,,
174498,"Chicken, broilers or fryers, dark meat, thigh, meat and skin, cooked, braised",,22,8.99
174499,"Chicken, dark meat, drumstick, meat only, with added solution, raw",,9.75,4.49
174500,"Chicken, dark meat, thigh, meat only, with added solution, cooked, roasted",,9.75,4.49
174501,"Chicken, skin (drumsticks and thighs), with added solution, cooked, braised",1 lb,16,1.49
174502,"Chicken, skin (drumsticks and thighs), with added solution, raw",1 lb,16,1.49
174503,"Chicken, skin (drumsticks and thighs), with added solution, cooked, roasted",1 lb,16,1.49
174504,"Chicken, dark meat, drumstick, meat and skin, with added solution, cooked, braised",,9.75,4.49
174505,"Chicken, dark meat, thigh, meat and skin, with added solution, cooked, roasted",,9.75,4.49
174506,"Chicken, broiler, rotisserie, BBQ, back meat only",,26,9.49
174507,"Turkey, dark meat from whole, meat only, with added solution, raw",,,
174508,"Turkey, dark meat, meat only, with added solution, cooked, roasted",3 l,,27.99
174509,"Turkey, dark meat from whole, meat and skin, with added solution, raw",,9,4.29
174510,"Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted",,9,4.29
174511,"Turkey from whole, light meat, meat and skin, with added solution, raw",,,
174512,"Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted",,28,11.99
174513,"Turkey, retail parts, breast, meat only, with added solution, raw",2 lb,32,4.99
174514,"Turkey, retail parts, breast, meat only, with added solution, cooked, roasted",2 lb,32,4.99
174515,"Turkey, retail parts, breast, meat only, raw",2 lb,32,4.99
174516,"Turkey, retail parts, breast, meat only, cooked, roasted",2 lb,32,4.99
174517,"Turkey, retail parts, wing, meat only, raw",2 lb,32,4.99
174518,"Turkey, retail parts, thigh, meat only, raw",2 lb,32,4.99
174519,"Turkey, breast, from whole bird, meat only, with added solution, roasted",3 lbs,48,13.99
174520,"Turkey, back, from whole bird, meat only, with added solution, raw",,28,11.49
174521,"Turkey, back, from whole bird, meat only, with added solution, roasted",,28,11.49
174522,"Soup, chicken mushroom, canned, condensed",,18.5,2.79
174523,"Sauce, barbecue",,18,4.99
174524,"Sauce, salsa, ready-to-serve",,15.5,4.99
174525,"Sauce, homemade, white, medium",,32,9.99
174526,"Sauce, homemade, white, thick",,32,9.99
174527,"Sauce, ready-to-serve, pepper or hot",,19,4.99
174528,"Sauce, ready-to-serve, pepper, TABASCO",,19,4.99
174529,"Sauce, oyster, ready-to-serve",,9,3.49
174530,"Soup, minestrone, canned, reduced sodium, ready-to-serve",,16,5.29
174531,"Sauce, fish, ready-to-serve",,12,3.29
174532,"Soup, shark fin, restaurant-prepared",,18.5,2.79
174533,"Soup, bean & ham, canned, reduced sodium, prepared with water or ready-to-serve",,19,2.99
174534,"Split pea soup, canned, reduced sodium, prepared with water or ready-to serve",,14.1,3.79
174535,"Split pea with ham soup, canned, reduced sodium, prepared with water or ready-to-serve",,19,2.79
174536,"Soup, chicken broth, ready-to-serve",,32,1.49
174537,"Soup, cream of chicken, canned, prepared with equal volume milk",4 ct,10.5,5.29
174538,"Soup, vegetable, canned, low sodium, condensed",,12,1.79
174539,"Soup, clam chowder, new england, canned, prepared with equal volume low fat (2%) milk",,18.5,2.79
174540,"Soup, cream of mushroom, canned, prepared with equal volume low fat (2%) milk",,26,1.89
174541,"Soup, cream of onion, canned, prepared with equal volume milk",,10.5,1.99
174542,"Sauce, white, thin, prepared-from-recipe, with butter",,16,4.79
174543,"Sauce, sweet and sour, prepared-from-recipe",,10,1.99
174544,"Sauce, barbecue, KRAFT, original",,18,4.99
174545,"Soup, HEALTHY CHOICE Chicken Noodle Soup, canned",,,
174546,"Soup, tomato, canned, prepared with equal volume low fat (2%) milk",,19,2.79
174547,"CAMPBELL'S, Tomato Soup, condensed",,10.75,1.99
174548,"CAMPBELL'S CHUNKY, Classic Chicken Noodle Soup",,18.6,2.99
174549,"Soup, cream of asparagus, canned, prepared with equal volume water",,26,1.89
174550,"Soup, cheese, canned, prepared with equal volume water",,10.5,1.99
174551,"Soup, chicken broth, canned, prepared with equal volume water",,32,1.49
174552,"CAMPBELL'S CHUNKY, Hearty Beef Barley Soup",,18.8,2.99
174553,"Soup, cream of chicken, canned, prepared with equal volume water",,26,1.89
174554,"Soup, clam chowder, manhattan, canned, prepared with equal volume water",,18.5,2.79
174555,"Soup, clam chowder, new england, canned, prepared with equal volume water",,18.5,2.79
174556,"CAMPBELL'S CHUNKY, New England Clam Chowder",,18.8,2.99
174557,"Soup, beef broth, bouillon, consomme, prepared with equal volume water",,32,1.49
174558,"Soup, mushroom with beef stock, canned, prepared with equal volume water",,,
174559,"Soup, cream of onion, canned, prepared with equal volume water",,10.5,1.99
174560,"Soup, oyster stew, canned, prepared with equal volume water",,10.5,1.99
174561,"Soup, pea, green, canned, prepared with equal volume water",,14.1,3.79
174562,"Soup, turkey noodle, canned, prepared with equal volume water",,16,5.29
174563,"Soup, turkey vegetable, canned, prepared with equal volume water",,,
174564,"Soup, vegetarian vegetable, canned, prepared with equal volume water",,19,2.79
174565,"Soup, vegetable beef, canned, prepared with equal volume water",,18.8,2.99
174566,"Soup, chicken broth cubes, dry, prepared with water",8 ct,3.1,1.19
174567,"Soup, cream of chicken, dry, mix, prepared with water",,26,1.89
174568,"Soup, onion, dry, mix, prepared with water",,2,2.39
174569,"Soup, tomato, dry, mix, prepared with water",,19,2.79
174570,"Roast beef, deli style, prepackaged, sliced",,28,9.29
174571,"Luncheon meat, pork, canned",,12,4.19
174572,"Turkey breast, low salt, prepackaged or deli, luncheon meat",,6,7.99
174573,"Mortadella, beef, pork",1 lb,16,11.99
174574,"Peppered loaf, pork, beef",1.7 lb,27.2,7.00
174575,"Pepperoni, beef and pork, sliced",,5,6.49
174576,"Pickle and pimiento loaf, pork",1 lb,16,6.49
174577,"Polish sausage, pork",,13.5,5.49
174578,"Pork sausage, link/patty, cooked, pan-fried",,12,4.59
174579,"Sausage, pork and beef, fresh, cooked",,12,6.99
174580,"Sausage, turkey, reduced fat, brown and serve, cooked",,13,3.29
174581,Poultry salad sandwich spread,4 ct,2,4.79
174582,"Salami, dry or hard, pork, beef",,5,4.99
174583,"Sandwich spread, pork, beef",4 count,,4.79
174584,"Sausage, smoked link sausage, pork",,14,5.49
174585,"Sausage, smoked link sausage, pork and beef",,14,5.49
174586,"Sausage, Italian, pork, mild, cooked, pan-fried",,16,4.29
174587,"Luncheon sausage, pork and beef",,14,3.29
174588,"Sausage, New england brand, pork, beef",,18.5,2.79
174589,"Oscar Mayer, Bologna (beef)",,16,8.99
174590,"Oscar Mayer, Smokies Sausage Little Cheese (pork, turkey)",,14,5.49
174591,"Oscar Mayer, Wieners (beef franks)",10 ct,,3.49
174592,"Bacon, turkey, unprepared",,12,5.99
174593,Hormel Pillow Pak Sliced Turkey Pepperoni,,5,4.59
174594,"Luncheon meat, pork and chicken, minced, canned, includes Spam Lite",,12,4.19
174595,"Bratwurst, veal, cooked",,19,5.99
174596,Liverwurst spread,,9,5.99
174597,Roast beef spread,16.3 ounces,,2.79
174598,"Salami, pork, beef, less sodium",,4,3.99
174599,"Sausage, summer, pork and beef, sticks, with cheddar cheese",,14,7.99
174600,"Sausage, turkey, breakfast links, mild, raw",,13,3.29
174601,"Swisswurst, pork and beef, with swiss cheese, smoked",,,
174602,Bacon and beef sticks,,9.2,12.79
174603,"Salami, Italian, pork",,2.76,3.99
174604,"Sausage, Italian, turkey, smoked",,16,4.29
174605,"Sausage, chicken, beef, pork, skinless, smoked",,12,5.99
174606,"Sausage, turkey, hot, smoked",,13,3.29
174607,"Kielbasa, Polish, turkey and beef, smoked",,14,3.99
174608,"Chicken breast, roll, oven-roasted",,5.6,4.59
174609,"Bologna, pork and turkey, lite",,12,2.79
174610,"Bologna, pork, turkey and beef",,,
174611,"Ham, honey, smoked, cooked",,9,4.99
174612,"Turkey, breast, smoked, lemon pepper flavor, 97% fat-free",3 lbs,48,13.99
174613,"Turkey, white, rotisserie, deli cut",,16,5.49
174614,"Frankfurter, beef, heated",,12,5.99
174615,"Frankfurter, meat, heated",10 ct,,3.49
174616,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",,12,3.79
174617,"Sausage, turkey, fresh, raw",,13,3.29
174618,"Sausage, beef, fresh, cooked",,12,3.29
174619,"Cereals ready-to-eat, MALT-O-MEAL, COCO-ROOS",15 ounces,,4.29
174620,"Cereals ready-to-eat, QUAKER, QUAKER OAT CINNAMON LIFE",,16,4.49
174621,"Cereals ready-to-eat, QUAKER, HONEY GRAHAM OH!S",,16,4.49
174622,"Cereals ready-to-eat, QUAKER, Oatmeal Squares",,16,4.49
174623,"Cereals ready-to-eat, QUAKER, Oatmeal Squares, cinnamon",,16,4.49
174624,"Cereals, QUAKER, Instant Oatmeal, fruit and cream variety, dry",,24.1,6.99
174625,"Cereals, QUAKER, Instant Oatmeal, raisins, dates and walnuts, dry",,24.1,6.99
174626,"Cereals, QUAKER, Oat Bran, QUAKER/MOTHER'S Oat Bran, dry",,24.1,6.99
174627,"Cereals, QUAKER, Oat Bran, QUAKER/MOTHER'S Oat Bran, prepared with water, no salt",,24.1,6.99
174628,"Cereals ready-to-eat, Post, Waffle Crisp",,12.25,3.99
174629,"Cereals, QUAKER, hominy grits, white, quick, dry",,24.1,6.99
174630,"Cereals, QUAKER, hominy grits, white, regular, dry",,24.1,6.99
174631,"Cereals ready-to-eat, MALT-O-MEAL, COLOSSAL CRUNCH",15 ounces,,4.29
174632,"Cereals ready-to-eat, QUAKER, MOTHER'S Cinnamon Oat Crunch",,16,4.49
174633,"Cereals ready-to-eat, QUAKER, MOTHER'S GRAHAM BUMPERS",,16,4.49
174634,"Cereals ready-to-eat, QUAKER, MOTHER'S COCOA BUMPERS",,16,4.49
174635,"Cereals ready-to-eat, SUN COUNTRY, KRETSCHMER Toasted Wheat Bran",,,
174636,"Cereals, QUAKER, Instant Oatmeal, Cinnamon-Spice, dry",,24.1,6.99
174637,"Cereals, QUAKER, Instant Oatmeal, DINOSAUR EGGS, Brown Sugar, dry",,24.1,6.99
174638,"Cereals, QUAKER, Instant Oatmeal, Banana Bread, dry",,24.1,6.99
174639,"Cereals ready-to-eat, UNCLE SAM CEREAL",,17.5,5.99
174640,"Cereals, QUAKER, Quick Oats with Iron, Dry",,24.1,6.99
174641,"Cereals, QUAKER, Whole Wheat Natural Cereal, dry",,24.1,6.99
174642,"Cereals ready-to-eat, MALT-O-MEAL, Honey BUZZERS",15 ounces,,4.29
174643,"Cereals ready-to-eat, MALT-O-MEAL, GOLDEN PUFFS",15 ounces,,4.29
174644,"Cereals ready-to-eat, MOM'S BEST, Honey Nut TOASTY O'S",,,
174645,"Cereals ready-to-eat, MALT-O-MEAL, Apple ZINGS",15 ounces,,4.29
174646,"Cereals ready-to-eat, MALT-O-MEAL, CINNAMON TOASTERS",15 ounces,,4.29
174647,"Cereals ready-to-eat, MALT-O-MEAL, Cocoa DYNO-BITES",15 ounces,,4.29
174648,"Cereals ready-to-eat, RALSTON Corn Flakes",,5.6,5.49
174649,"Cereals ready-to-eat, RALSTON Crispy Hexagons",,,
174650,Milk and cereal bar,1 pk,2.4,2.69
174651,"Cereals, MALT-O-MEAL, original, plain, prepared with water, without salt",30 ounces,,5.99
174652,"Cereals ready-to-eat, QUAKER, Christmas Crunch",,16,4.49
174653,"Cereals ready-to-eat, POST SELECTS Maple Pecan Crunch",,16,5.29
174654,"Cereals ready-to-eat, NATURE'S PATH, Organic FLAX PLUS, Pumpkin Granola",,,
174655,"Cereals, CREAM OF WHEAT, 2 1/2 minute cook time, dry",,18,4.59
174656,"Incaparina, dry mix (corn and soy flours), unprepared",4 lb,64,4.29
174657,"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH'S Halloween Crunch",,16,4.49
174658,"Cereals ready-to-eat, QUAKER, Natural Granola Apple Cranberry Almond",,,
174659,"Cereals ready-to-eat, QUAKER, Maple Brown Sugar LIFE Cereal",,,
174660,"Cereals, QUAKER, Instant Oatmeal Organic, Regular",,24.1,6.99
174661,"Cereals, QUAKER, Instant Oatmeal, fruit and cream, variety of flavors, reduced sugar",,24.1,6.99
174662,"Cereals, QUAKER, Instant Oatmeal, Apple and Cinnamon, reduced sugar",,24.1,6.99
174663,"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, pecan bunches",,,
174664,"Cereals ready-to-eat, MALT-O-MEAL, CHOCOLATE MARSHMALLOW MATEYS",15 ounces,,4.29
174665,"Figs, dried, uncooked",,4,12.99
174666,"Figs, dried, stewed",,4,12.99
174667,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, water pack, solids and liquids",,,
174668,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, juice pack, solids and liquids",,,
174669,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, water pack, solids and liquids",,,
174670,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, juice pack, solids and liquids",,,
174671,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, light syrup, solids and liquids",,,
174672,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",,,
174673,"Grapefruit, raw, pink and red, all areas",1 each,,1.50
174674,"Grapefruit, raw, pink and red, California and Arizona",,,
174675,"Grapefruit, raw, pink and red, Florida",,,
174676,"Grapefruit, raw, white, all areas",,,
174677,"Grapefruit, raw, white, California",,,
174678,"Grapefruit juice, white, canned or bottled, unsweetened",,32,5.99
174679,"Grapefruit juice, white, canned, sweetened",,32,5.99
174680,"Grapefruit juice, white, frozen concentrate, unsweetened, undiluted",,32,5.99
174681,"Grapefruit juice, white, frozen concentrate, unsweetened, diluted with 3 volume water",,32,5.99
174682,"Grapes, american type (slip skin), raw",,,
174683,"Grapes, red or green (European type, such as Thompson seedless), raw",1 lb,16,4.99
174684,"Grapes, canned, thompson seedless, water pack, solids and liquids",4 pk,12,9.99
174685,"Grapes, canned, thompson seedless, heavy syrup pack, solids and liquids",4 pk,12,9.99
174686,"Guava sauce, cooked",,,
174687,"Jackfruit, raw",,,
174688,"Beef, top loin filet, boneless, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",1.7 lb,27.2,7.00
174689,"Beef, top loin filet, boneless, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",1.7 lb,27.2,7.00
174690,"Beef, top loin filet, boneless, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",1.7 lb,27.2,7.00
174691,"Beef, top loin petite roast/filet, boneless, separable lean only, trimmed to 1/8"" fat, choice, raw",,,
174692,"Beef, top loin petite roast/filet, boneless, separable lean only, trimmed to 1/8"" fat, select, raw",1 lb,16,15.99
174693,"Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",,23,9.99
174694,"Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",,23,9.99
174695,"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, select, raw",,23,9.99
174696,"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",1 lb,16,12.99
174697,"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, choice, raw",1 lb,16,12.99
174698,"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, select, raw",1 lb,16,12.99
174699,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",1 lb,16,21.99
174700,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",1 lb,16,21.99
174701,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",,,
174702,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",1 lb,16,21.99
174703,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",1 lb,16,21.99
174704,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",,23,9.99
174705,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",,23,9.99
174706,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",,23,9.99
174707,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, raw",,23,9.99
174708,"Beef, top loin petite roast, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",1 lb,16,11.99
173047,"Beef, top loin petite roast, boneless, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",,,
173048,"Beef, top loin petite roast, boneless, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",,,
173049,"Beef, top loin petite roast/filet, boneless, separable lean only, trimmed to 1/8"" fat, all grades, raw",,,
173050,"Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",,,
173051,"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",,,
173052,"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",,,
173053,"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",,,
173054,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",,,
173055,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",,,
173056,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",,,
173057,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",,,
173058,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",,,
173059,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",,,
173060,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",,,
173061,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",,,
173062,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, select, raw",,,
173063,"Beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",,,
173064,"Beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",,,
173065,"Beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",,,
173066,"Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, raw",,,
173067,"Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8"" fat, select, raw",,,
173068,"Beef, Australian, imported, grass-fed, ground, 85% lean / 15% fat, raw",,,
173069,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",,,
173070,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",,,
173071,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",,,
173072,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",,,
173073,"Beef, New Zealand, imported, brisket point end, separable lean only, cooked, braised",,,
173074,"Beef, New Zealand, imported, brisket point end, separable lean only, raw",,,
173075,"Beef, New Zealand, imported, chuck eye roll, separable lean only, raw",,,
173076,"Beef, New Zealand, imported, chuck eye roll, separable lean only, cooked, braised",,,
173077,"Beef, New Zealand, imported, flank, separable lean only, cooked, braised",,,
173078,"Beef, New Zealand, imported, flank, separable lean only, raw",,,
173079,"Beef, New Zealand, imported, flat, separable lean only, cooked, braised",,,
173080,"Beef, New Zealand, imported, flat, separable lean only, raw",,,
173081,"Beef, New Zealand, imported, variety meats and by-products, heart, cooked, boiled",,,
173082,"Beef, New Zealand, imported, intermuscular fat, cooked",,,
173083,"Beef, New Zealand, imported, intermuscular fat, raw",,,
173084,"Beef, New Zealand, imported, variety meats and by-products, kidney, cooked, boiled",,,
173085,"Beef, New Zealand, imported, knuckle, cooked, fast fried",,,
173086,"Beef, New Zealand, imported, manufacturing beef, raw",,,
173087,"Beef, New Zealand, imported, oyster blade, separable lean only, cooked, braised",,,
173088,"Beef, New Zealand, imported, oyster blade, separable lean only, raw",,,
173089,"Beef, New Zealand, imported, ribs prepared, cooked, fast roasted",,,
173090,"Beef, New Zealand, imported, subcutaneous fat, cooked",,,
173091,"Beef, New Zealand, imported, subcutaneous fat, raw",,,
173092,"Beef, New Zealand, imported, sweetbread, cooked, boiled",,,
173093,"Beef, New Zealand, imported, sweetbread, raw",,,
173094,"Beef, New Zealand, imported, tenderloin, separable lean only, cooked, fast fried",,,
173095,"Beef, New Zealand, imported, variety meats and by-products, tripe cooked, boiled",,,
173096,"Beef, New Zealand, imported, variety meats and by-products, tripe uncooked, raw",,,
173097,"Beef, New Zealand, imported, bolar blade, separable lean and fat, cooked, fast roasted",,,
173098,"Beef, New Zealand, imported, bolar blade, separable lean and fat, raw",,,
173099,"Beef, New Zealand, imported, chuck eye roll, separable lean and fat, cooked, braised",,,
173100,"Beef, New Zealand, imported, chuck eye roll, separable lean and fat, raw",,,
173101,"Beef, New Zealand, imported, cube roll, separable lean and fat, cooked, fast roasted",,,
173102,"Beef, New Zealand, imported, cube roll, separable lean and fat, raw",,,
173103,"Beef, New Zealand, imported, flat, separable lean and fat, raw",,,
173104,"Beef, New Zealand, imported, hind shin, separable lean and fat, cooked, braised",,,
173105,"Beef, New Zealand, imported, hind shin, separable lean and fat, raw",,,
173106,"Beef, New Zealand, imported, oyster blade, separable lean and fat, cooked, braised",,,
173107,"Beef, New Zealand, imported, striploin, separable lean and fat, raw",,,
173108,"Beef, New Zealand, imported, tenderloin, separable lean and fat, cooked, fast fried",,,
173109,"Beef, New Zealand, imported, tenderloin, separable lean and fat, raw",,,
173110,"Beef, ground, 93% lean meat / 7% fat, raw",,,
173111,"Beef, ground, 97% lean meat / 3% fat, raw",,,
173112,"Beef, ground, 97% lean meat / 3% fat, patty, cooked, broiled",,,
173113,"Beef, ground, 97% lean meat /3% fat, patty, cooked, pan-broiled",,,
173114,"Beef, ground, 97% lean meat / 3% fat, loaf, cooked, baked",,,
173115,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",,,
173116,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, choice, raw",,,
173117,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",,,
173118,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",,,
173119,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",,,
173120,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",,,
173121,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, select, raw",,,
173122,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",,,
173123,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",,,
173124,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, select, raw",,,
173125,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, all grades, raw",,,
173126,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, choice, raw",,,
173127,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, select, raw",,,
173128,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",,,
173129,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, select, raw",,,
173130,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",,,
173131,"Snacks, popcorn, microwave, 94% fat free",,,
173132,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Double Chocolate Nut Bar",,,
173133,"Snacks, M&M MARS, KUDOS Whole Grain Bars, peanut butter",,,
173134,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Honey Nut Oat Bar",,,
173135,"Snacks, M&M MARS, KUDOS Whole Grain Bar, M&M's milk chocolate",,,
173136,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Energy Bar, all flavors",,,
173137,"Formulated bar, POWER BAR, chocolate",,,
173138,"Formulated bar, MARS SNACKFOOD US, COCOAVIA, Chocolate Blueberry Snack Bar",,,
173139,"Formulated bar, SLIM-FAST OPTIMA meal bar, milk chocolate peanut",,,
173140,"Snacks, soy chips or crisps, salted",,,
173141,"Popcorn, microwave, regular (butter) flavor, made with palm oil",,,
173142,"Snacks, plantain chips, salted",,,
173143,"Tortilla chips, yellow, plain, salted",,,
173144,"Snacks, granola bar, KASHI GOLEAN, crunchy, mixed flavors",,,
173145,"Snacks, granola bar, chewy, reduced sugar, all flavors",,,
173146,"Snacks, granola bites, mixed flavors",,,
173147,"Snacks, pita chips, salted",,,
173148,"Snacks, granola bars, soft, almond, confectioners coating",,,
173149,"Formulated bar, high fiber, chewy, oats and chocolate",,,
173150,"Snacks, bagel chips, plain",,,
173151,"Snacks, NUTRI-GRAIN FRUIT AND NUT BAR",,,
173152,"Snacks, yucca (cassava) chips, salted",,,
173153,"Snacks, granola bar, GENERAL MILLS, NATURE VALLEY, CHEWY TRAIL MIX",,,
173154,"Snacks, granola bar, QUAKER, DIPPS, all flavors",,,
173155,"Snacks, brown rice chips",,,
